record_id,scope_label,classification_basis,evidence_status
EC_EV_000918,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000919,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000920,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000921,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000922,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000923,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000924,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000925,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000926,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000927,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000928,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000929,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000930,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000931,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000932,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000933,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000934,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000935,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000936,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000937,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000938,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000939,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000940,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000941,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000942,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000943,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000944,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000945,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000946,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000947,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000948,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000949,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000950,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000951,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000952,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000953,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000954,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000955,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000956,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000957,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000958,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000959,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000960,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000961,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000962,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000963,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000964,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000965,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000966,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000967,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000968,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000969,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000970,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000971,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000972,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000973,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000974,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000975,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000976,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000977,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000978,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000979,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000980,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000981,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000982,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000983,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000984,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000985,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000986,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000987,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000988,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000989,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000990,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000991,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000992,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000993,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000994,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000995,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000996,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000997,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000998,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_000999,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001000,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001001,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001002,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001003,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001004,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001005,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001006,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001007,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001008,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001009,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001010,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001011,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001012,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001013,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001014,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001015,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001016,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001017,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001018,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001019,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001020,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001021,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001022,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001023,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001024,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001025,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001026,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001027,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001028,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001029,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001030,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001031,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001032,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001033,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001034,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001035,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001036,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001037,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001038,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001039,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001040,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001041,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001042,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001043,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001044,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001045,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001046,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001047,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001048,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001049,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001050,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001051,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001052,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001053,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001054,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001055,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001056,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001057,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001058,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001059,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001060,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001061,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001062,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001063,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001064,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001065,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001066,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001067,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001068,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001069,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001070,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001071,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001072,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001073,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001074,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001075,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001076,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001077,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001078,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001079,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001080,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001081,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001082,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001083,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001084,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001085,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001086,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001087,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001088,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001089,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001090,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001091,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001092,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001093,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001094,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001095,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001096,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001097,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001098,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001099,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001100,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001101,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001102,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001103,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001104,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001105,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001106,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001107,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001108,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001109,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001110,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001111,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001112,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001113,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001114,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001115,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001116,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001117,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001118,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001119,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001120,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001121,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001122,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001123,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001124,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001125,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001126,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001127,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001128,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001129,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001130,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001131,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001132,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001133,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001134,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001135,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001136,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001137,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001138,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001139,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001140,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001141,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001142,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001143,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001144,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001145,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001146,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001147,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001148,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001149,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001150,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001151,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001152,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001153,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001154,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001155,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001156,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001157,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001158,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001159,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001160,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001161,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001162,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001163,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001164,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001165,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001166,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001167,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001168,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001169,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001170,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001171,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001172,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001173,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001174,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001175,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001176,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001177,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001178,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001179,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001180,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001181,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001182,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001183,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001184,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001185,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001186,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001187,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001188,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001189,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001190,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001191,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001192,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001193,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001194,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001195,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001196,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001197,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001198,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001199,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001200,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001201,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001202,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001203,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001204,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001205,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001206,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001207,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001208,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001209,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001210,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001211,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001212,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001213,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001214,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001215,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001216,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001217,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001218,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001219,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
EC_EV_001220,EC_EV_FINAL_SCOPE,membership_in_verified_WoS_query_#5,verified
